language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,lastCloseTevEbitLtm,lastClosePriceToNNWCPerShare,hasPrePostMarketData,firstTradeDateMilliseconds,priceHint,preMarketChange,preMarketChangePercent,preMarketTime,preMarketPrice,regularMarketChange,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,market,messageBoardId,fullExchangeName,longName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,regularMarketChangePercent,currency,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,trailingAnnualDividendRate,trailingPE,dividendRate,trailingAnnualDividendYield,dividendYield,marketState,exchange,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,cryptoTradeable,fiftyTwoWeekHigh,fiftyTwoWeekLow,averageAnalystRating,shortName,displayName,symbol,prevName,nameChangeDate,ipoExpectedDate
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,12.913398,-4.295007759627921,True,1004452200000,2,-66.97,-13.475934,1729162849.0,429.99,13.09,1729108802,496.96,497.34,484.06 - 497.34,484.06,1828131,483.87,484.06,508.0,10,10,us_market,finmb_160077,NYSE,"Elevance Health, Inc.",USD,484.0,988841,1365210,59.539978,0.13611627,2.70527,USD,437.42 - 567.26,-70.30002,-0.12392909,4.4443965,1727222400.0,1729168200.0,1729168200.0,1729168200.0,1729168200.0,1729168200.0,False,6.22,16.949522,6.52,0.0128546925,1.35,PRE,NYQ,29.32,41.67,37.26,13.337627,231886000,181.935,530.1904,-33.23044,-0.06267642,518.841,-21.881012,-0.042172864,115238068224,11.926086,2.731525,15,0,America/New_York,EDT,-14400000,False,False,False,567.26,437.42,1.9 - Buy,"Elevance Health, Inc.",Elevance Health,ELV,"Anthem, Inc.",2024-10-16,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,25.489319,-1.6485026226515607,True,528039000000,2,1.300003,0.6575635,1729160089.0,199.0,3.67999,1729108802,197.7,197.89,193.02 - 197.89,193.02,2596002,194.02,175.0,0.0,9,9,us_market,finmb_128209,NYSE,"Fiserv, Inc.",USD,193.96,2411733,2277810,88.579994,0.8117668,1.89671,USD,109.12 - 197.89,-0.19000244,-0.0009601417,73.27856,,1729603800.0,1729603800.0,1729603800.0,1729598400.0,1729598400.0,False,0.0,33.794872,,0.0,,PRE,NYQ,5.85,10.14,8.75,22.594286,575724992,48.794,174.452,23.248001,0.13326302,155.8446,41.855392,0.26857132,113820827648,19.49704,4.051728,15,0,America/New_York,EDT,-14400000,False,False,False,197.89,109.12,1.8 - Buy,"Fiserv, Inc.",Fiserv,FI,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,16.903049,-0.005094094387743719,True,99153000000,2,-0.12000084,-0.64240277,1729161846.0,18.56,0.0200005,1729108802,18.68,18.7,18.6133 - 18.7,18.6133,1491037,18.66,0.0,0.0,18,13,us_market,finmb_23021,NYSE,Sony Group Corporation,JPY,18.7,3540000,2366950,3.658,0.24350952,0.107184,USD,15.022 - 20.176,-1.4960003,-0.074147515,11.283398,1718582400.0,1731045600.0,1731045600.0,1731045600.0,1731063540.0,1731063540.0,False,17.0,17.457943,0.11,0.91103965,0.61,PRE,NYQ,1.07,1.24,1.15,16.243479,6034659840,1290.486,18.55224,0.12775993,0.006886496,17.78685,0.8931503,0.050214082,112727449600,15.064516,0.014475168,15,0,America/New_York,EDT,-14400000,False,False,False,20.176,15.022,1.7 - Buy,Sony Group Corporation,Sony,SONY,Sony Corporation,2024-10-16,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,52.519321,-11.91118272597959,True,322151400000,2,4.5099945,1.9825022,1729162802.0,232.0,1.6200104,1729108801,227.49,230.2532,226.35 - 230.2532,226.35,1585392,225.87,227.62,228.28,1,1,us_market,finmb_251411,NasdaqGS,"Analog Devices, Inc.",USD,228.85,3258387,2136770,72.5,0.4677721,0.71723133,USD,154.99 - 244.14,-16.649994,-0.06819855,33.87269,1726531200.0,1724238000.0,1732017600.0,1732536000.0,1724248800.0,1724248800.0,True,3.62,68.11078,3.68,0.016026918,1.63,PRE,NMS,3.34,7.54,6.34,35.881702,496492992,70.877,224.2174,3.2725983,0.014595647,211.55255,15.937454,0.075335674,112947191808,30.17109,3.209645,15,0,America/New_York,EDT,-14400000,False,False,False,244.14,154.99,2.1 - Buy,"Analog Devices, Inc.",Analog Devices,ADI,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,31.448942,0.24048910364926432,False,1262701800000,2,,,,,1.0099983,1729108271,35.91,35.92,35.89 - 35.92,35.89,1052,34.9,35.87,35.91,400,400,us_market,finmb_4493009,OTC Markets OTCPK,"Fast Retailing Co., Ltd.",JPY,35.89,40130,41960,14.59,0.684334,2.8939779,USD,21.32 - 37.96,-2.0499992,-0.054004196,53.286587,1574640000.0,1728540060.0,1736402460.0,1736748060.0,1720695540.0,1720695540.0,True,400.0,44.333332,0.22,11.461318,0.61,PRE,PNK,0.81,0.89,0.8,44.8875,3067389952,6574.103,31.5598,4.3502007,0.13783993,28.17905,7.7309494,0.27435094,110233649152,40.348316,0.005462342,15,0,America/New_York,EDT,-14400000,False,False,False,37.96,21.32,1.5 - Strong Buy,Fast Retailing Co. Ltd.,,FRCOY,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,8.604608,,False,1214314200000,4,,,,,0.0,1729022400,4.2,4.2,4.2 - 4.2,4.2,500,4.2,4.04,4.45,400,400,us_market,finmb_21953673,OTC Markets OTCPK,China Shenhua Energy Company Limited,CNY,4.2,1455,3040,1.0899999,0.35048229,0.0,USD,3.11 - 5.09,-0.89000034,-0.17485271,35.048233,1503360000.0,1729853940.0,1729853940.0,1729853940.0,1725609600.0,1725609600.0,False,2.26,10.499999,0.32,0.53809524,7.62,PRE,PNK,0.4,,,,3377479936,20.115,4.1448,0.055199623,0.013317801,4.1244,0.07559967,0.018329859,111301672960,,0.20879939,15,0,America/New_York,EDT,-14400000,False,False,False,5.09,3.11,,"China Shenhua Energy Co., Ltd.",,CUAEF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,8.604608,,False,1263997800000,2,,,,,-0.23999977,1729021132,17.61,17.73,17.6 - 17.73,17.6,1410,17.85,17.82,17.91,400,292,us_market,finmb_21953673,OTC Markets OTCPK,China Shenhua Energy Company Limited,CNY,17.73,19939,11150,5.51,0.45537192,-1.3445365,USD,12.1 - 20.96,-3.3499985,-0.15982817,41.901695,1725494400.0,1729853940.0,1729853940.0,1729853940.0,1725609600.0,1725609600.0,False,2.26,11.075472,1.28,0.12661064,7.14,PRE,PNK,1.59,,,,844369984,20.115,16.9226,0.6874008,0.040620286,16.77345,0.83654976,0.049873445,109498277888,,0.8754661,15,0,America/New_York,EDT,-14400000,False,False,False,20.96,12.1,,"China Shenhua Energy Co., Ltd.",China Shenhua Energy Company,CSUAY,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,16.903049,-0.005519967088136179,False,1287149400000,2,,,,,-1.6199989,1729092515,18.6,18.6,18.6 - 18.6,18.6,1698,20.22,18.3,18.98,407,400,us_market,finmb_23021,OTC Markets OTCPK,Sony Group Corporation,JPY,18.6,56500,7500,3.7720003,0.25438362,-8.011865,USD,14.828 - 20.65,-2.0499992,-0.09927357,12.015688,1575244800.0,1731045600.0,1731045600.0,1731045600.0,1731063540.0,1731063540.0,False,17.0,17.54717,0.13,0.84075177,0.71,PRE,PNK,1.06,,,,6034659840,1290.486,18.44764,0.15236092,0.008259101,17.76817,0.831831,0.046815794,112244678656,,0.014413175,15,0,America/New_York,EDT,-14400000,False,False,False,20.65,14.828,,Sony Group Corporation,,SNEJF,Sony Corporation,2024-10-16,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,19.674004,-4.025609157268375,True,99153000000,2,-3.1100006,-1.364574,1729161267.0,224.8,1.85001,1729108802,227.91,228.52,224.82 - 228.52,224.82,1813152,226.06,0.0,229.0,9,9,us_market,finmb_473342,NYSE,"Marsh & McLennan Companies, Inc.",USD,224.96,1619798,1478550,43.89,0.23850667,0.81837,USD,184.02 - 232.32,-4.4100037,-0.018982453,18.356026,1731628800.0,1729168200.0,1729168200.0,1729168200.0,1729166400.0,1729166400.0,False,2.945,28.241636,3.26,0.013027514,1.44,PRE,NYQ,8.07,9.52,8.75,26.046858,491756000,27.173,224.6412,3.2687988,0.014551199,209.7873,18.122711,0.08638612,112076111872,23.940125,8.38737,15,0,America/New_York,EDT,-14400000,False,False,False,232.32,184.02,2.9 - Hold,"Marsh & McLennan Companies, Inc",Marsh & McLennan Companies,MMC,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,12.860998,-1.6778100389569646,True,76253400000,2,0.0,0.0,1729158536.0,409.37,7.38,1729108802,409.37,410.445,403.115 - 410.445,403.115,859522,401.99,396.76,415.0,10,10,us_market,finmb_266112,NYSE,Deere & Company,USD,403.23,1404955,859010,69.16998,0.20332152,1.83587,USD,340.2 - 420.47,-11.100006,-0.026399044,5.406821,1731024000.0,1723717979.0,1732109400.0,1732541400.0,1723730400.0,1723730400.0,True,5.76,13.718834,5.88,0.014328715,1.46,PRE,NYQ,29.84,22.52,24.92,16.427368,273600000,84.291,388.5734,20.7966,0.053520393,384.8416,24.528381,0.063736305,112003629056,18.178062,4.8566275,15,0,America/New_York,EDT,-14400000,False,False,False,420.47,340.2,2.3 - Buy,Deere & Company,,DE,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,22.258587,-8.681652883137659,False,996154200000,2,,,,,0.0,1729022400,60.44,57.2,57.2 - 57.2,57.2,890,57.2,55.45,59.6,388,435,us_market,finmb_18527,OTC Markets OTCPK,ABB Ltd,USD,57.2,3950,1670,27.84,0.85398775,0.0,USD,32.6 - 61.0,-0.5600014,-0.00918035,76.82855,1711497600.0,1729141200.0,1729141200.0,1729141200.0,1729152000.0,1729152000.0,False,1.033,31.479166,0.96,0.01805944,1.59,PRE,PNK,1.92,,,,1842200064,7.284,56.522,3.9179993,0.06931813,51.27255,9.16745,0.1787984,112719986688,,8.297639,15,0,America/New_York,EDT,-14400000,False,False,False,61.0,32.6,,ABB Ltd.,,ABLZF,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,23.338224,15.729752708959586,True,670602600000,2,-0.32000732,-0.03174802,1729153559.0,1007.64,-8.570007,1729108800,1007.96,1020.5492,1007.32 - 1020.5492,1007.32,365897,1016.53,1014.54,1017.41,1,2,us_market,finmb_33715,NasdaqGS,"Regeneron Pharmaceuticals, Inc.",USD,1011.57,542674,647630,238.77002,0.31041747,-0.84306484,USD,769.19 - 1211.2,-203.23993,-0.16780047,25.708591,,1730377800.0,1730377800.0,1730377800.0,1730377800.0,1730377800.0,False,0.0,26.878935,,0.0,,PRE,NMS,37.5,48.41,44.9,22.448997,108417000,261.407,1113.5162,-105.55621,-0.0947954,1011.7564,-3.7963867,-0.0037522735,111112470528,20.821318,3.8559027,15,0,America/New_York,EDT,-14400000,False,False,False,1211.2,769.19,2.1 - Buy,"Regeneron Pharmaceuticals, Inc.",Regeneron Pharmaceuticals,REGN,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,8.132516,-2.602027558662007,False,1269523800000,2,,,,,0.0,1729108800,601.3,627.4,627.4 - 627.4,627.4,2,0.0,601.3,638.99,12,8,us_market,finmb_877829,OTC Markets OTCPK,Christian Dior SE,EUR,627.4,6,10,-3.7000122,-0.0061157225,0.0,USD,605.0 - 880.0,-278.7,-0.31670457,-5.460882,1524096000.0,1728989940.0,1728989940.0,1728989940.0,,,False,13.0,18.349098,13.99,,2.17,PRE,PNK,32.77,,,,180411008,127.759,655.69525,-54.395264,-0.08295815,747.57654,-146.27655,-0.19566765,115916800000,,4.7065177,15,0,America/New_York,EDT,-14400000,False,False,False,880.0,605.0,,Christian Dior S.E.,,CHDRF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,30.401067,0.09442966137075595,False,1272288600000,2,,,,,-12.200012,1729108358,447.8,450.0,445.0 - 450.0,445.0,62,460.0,442.85,455.0,12,18,us_market,finmb_877026,OTC Markets OTCPK,Keyence Corporation,JPY,450.0,2811,1660,106.79999,0.31319645,-2.6521766,USD,341.0 - 537.9,-90.10004,-0.16750331,23.02296,,1730185200.0,1730185200.0,1730185200.0,,,False,300.0,42.93384,1.94,0.65217394,0.43,PRE,PNK,10.43,,,,242524992,11839.254,463.5024,-15.702423,-0.03387776,452.76114,-4.961151,-0.0109575465,108654190592,,0.037823327,15,0,America/New_York,EDT,-14400000,False,False,False,537.9,341.0,,Keyence Corp.,Keyence,KYCCF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,31.448942,0.24967452689479425,False,1287149400000,2,,,,,-7.3299866,1729010448,355.0,355.0,355.0 - 355.0,355.0,3,362.33,347.89,367.49,10,12,us_market,finmb_4493009,OTC Markets OTCPK,"Fast Retailing Co., Ltd.",JPY,355.0,100,70,134.5,0.6099773,-2.023014,USD,220.5 - 379.15,-24.149994,-0.063695095,53.679657,1573171200.0,1728540060.0,1736402460.0,1736748060.0,1720695540.0,1720695540.0,True,400.0,43.881332,3.04,1.103966,0.86,PRE,PNK,8.09,,,,306739008,6574.103,306.259,48.740997,0.1591496,278.5539,76.446106,0.2744392,110233894912,,0.053999763,15,0,America/New_York,EDT,-14400000,False,False,False,379.15,220.5,,Fast Retailing Co. Ltd.,Fast Retailing,FRCOF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,7.757364,-3.317377446444794,False,1234535400000,2,,,,,0.0,1729022400,67.95,70.0,70.0 - 70.0,70.0,300,70.0,63.64,67.96,418,459,us_market,finmb_299199,OTC Markets OTCPK,Rio Tinto Group,USD,70.0,2020,9690,9.789997,0.1683287,0.0,USD,58.16 - 75.81,-7.8600006,-0.10368027,8.4597,1523491200.0,1729038603.0,1729038603.0,1729038603.0,1722389400.0,1722389400.0,False,4.349,10.551242,4.32,0.06212857,6.36,PRE,PNK,6.44,,,,1252720000,34.05,64.0792,3.8707962,0.060406435,66.23345,1.7165451,0.025916588,109369597952,,1.9955946,15,0,America/New_York,EDT,-14400000,False,False,False,75.81,58.16,,Rio Tinto plc,,RTPPF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,22.758129,-5.42840424040329,False,1182519000000,2,,,,,0.09000015,1729108662,37.36,37.45,37.31 - 37.45,37.31,8571,37.27,37.32,37.36,400,473,us_market,finmb_873964,OTC Markets OTCPK,L'Air Liquide S.A.,EUR,37.45,141698,95050,5.1800003,0.16096956,0.24148148,USD,32.18 - 42.81,-5.450001,-0.12730671,13.2161255,1718323200.0,1727866740.0,1735642740.0,1736164800.0,1721982600.0,1721982600.0,True,2.909,32.486958,0.63,0.07805205,1.69,PRE,PNK,1.15,1.53,1.35,27.674074,2883950080,42.855,37.0976,0.26240158,0.0070732767,38.2914,-0.9314003,-0.024324007,108108267520,24.4183,0.87177694,15,0,America/New_York,EDT,-14400000,False,False,False,42.81,32.18,1.5 - Strong Buy,L'Air Liquide SA,,AIQUY,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,22.758129,-5.504532431893059,False,1270474200000,2,,,,,-0.6199951,1729022400,187.33,187.95,187.95 - 187.95,187.95,20,187.95,185.03,189.55,460,435,us_market,finmb_873964,OTC Markets OTCPK,L'Air Liquide S.A.,EUR,187.95,696,680,25.90001,0.16044112,-0.32987237,USD,161.43 - 214.8,-27.470001,-0.12788641,12.761092,1558483200.0,1727866740.0,1735642740.0,1736164800.0,1721982600.0,1721982600.0,True,2.909,32.579132,3.16,0.01547752,1.69,PRE,PNK,5.75,,,,576409984,42.855,185.1334,2.1965942,0.011864927,190.6605,-3.3305054,-0.01746825,108131368960,,4.371252,15,0,America/New_York,EDT,-14400000,False,False,False,214.8,161.43,2.0 - Buy,L'Air Liquide SA,L'Air Liquide,AIQUF,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,16.952489,-1.616337888429272,True,76253400000,2,-0.25999832,-0.48716193,1729162800.0,53.11,0.610001,1729108802,53.37,53.57,52.51 - 53.57,52.51,6154999,52.76,52.95,53.22,14,14,us_market,finmb_25798,NYSE,Bristol-Myers Squibb Company,USD,52.63,13015398,11219210,14.02,0.35628974,1.15618,USD,39.35 - 57.09,-3.7200012,-0.0651603,-6.586403,1730419200.0,1730377800.0,1730377800.0,1730377800.0,1730376000.0,1730376000.0,False,2.37,,2.4,0.044920392,4.5,PRE,NYQ,-3.25,6.96,0.73,73.10959,2027399936,8.394,49.9106,3.4594002,0.06931193,47.8178,5.5522003,0.116111584,108202336256,7.668103,6.358113,15,0,America/New_York,EDT,-14400000,False,False,False,57.09,39.35,2.8 - Hold,Bristol-Myers Squibb Company,,BMY,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,22.232302,-3.3112478786969026,True,709565400000,2,-0.05999756,-0.062851,1729158128.0,95.4,0.41999817,1729108800,95.46,95.84,94.0901 - 95.84,94.0901,7238123,95.04,94.94,95.1,6,3,us_market,finmb_34745,NasdaqGS,Starbucks Corporation,USD,95.45,13783473,5682260,23.909996,0.33417183,0.44191727,USD,71.55 - 107.66,-12.200005,-0.11331975,0.6566405,1724976000.0,1730329200.0,1730329200.0,1730329200.0,1730322000.0,1730322000.0,False,2.28,26.739496,2.28,0.0239899,2.39,PRE,NMS,3.57,3.91,3.55,26.89014,1133200000,-7.012,93.2902,2.1697998,0.023258604,87.2249,8.2351,0.09441226,108175269888,24.414322,-13.613805,15,0,America/New_York,EDT,-14400000,False,False,False,107.66,71.55,2.4 - Buy,Starbucks Corporation,Starbucks,SBUX,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,31.829146,-6.418101633472416,False,1287149400000,2,,,,,0.0,1729022400,237.76,241.8,236.2 - 241.8,236.2,60,236.2,232.42,239.0,418,341,us_market,finmb_433057,OTC Markets OTCPK,EssilorLuxottica Société anonyme,EUR,236.2,634,840,69.259995,0.41103855,0.0,USD,168.5 - 246.18,-8.419998,-0.03420261,38.10409,1525046400.0,1722326402.0,1722326402.0,1722326402.0,1721925000.0,1721925000.0,False,3.95,44.275604,4.29,0.016723117,1.8,PRE,PNK,5.37,,,,454376000,85.664,232.6812,5.0787964,0.021827275,219.024,18.735992,0.0855431,109505830912,,2.7754948,15,0,America/New_York,EDT,-14400000,False,False,False,246.18,168.5,1.0 - Strong Buy,EssilorLuxottica,,ESLOF,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,11.799945,-3.70443824775284,True,696090600000,2,-0.3899994,-0.44956702,1729161355.0,86.36,0.9300003,1729108801,86.75,86.82,85.825 - 86.82,85.825,3181071,85.82,86.5,86.71,1,2,us_market,finmb_29002,NasdaqGS,"Gilead Sciences, Inc.",USD,85.94,6367371,4605330,24.68,0.3976156,1.0836638,USD,62.07 - 87.87,-1.1200027,-0.012746133,9.408463,1727395200.0,1730926800.0,1730926800.0,1730926800.0,1730928600.0,1730928600.0,False,3.04,105.79269,3.08,0.035422977,3.55,PRE,NMS,0.82,7.23,3.82,22.709425,1244989952,14.672,80.2112,6.538803,0.08151983,73.9659,12.784103,0.17283781,108002877440,11.998617,5.912623,15,0,America/New_York,EDT,-14400000,False,False,False,87.87,62.07,2.4 - Buy,"Gilead Sciences, Inc.",Gilead Sciences,GILD,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,7.757364,-3.3133501890264325,True,646579800000,2,-1.25,-1.8953754,1729162888.0,64.7,-0.520004,1729108801,65.95,66.52,65.675 - 66.52,65.675,3563915,66.47,0.0,64.65,10,10,us_market,finmb_299199,NYSE,Rio Tinto Group,USD,66.35,2955123,3697240,6.5999985,0.11120469,-0.782314,USD,59.35 - 75.09,-9.139999,-0.1217206,7.3828697,1727308800.0,1729038603.0,1729038603.0,1729038603.0,1722389400.0,1722389400.0,False,4.349,10.084098,4.35,0.06542801,6.54,PRE,NYQ,6.54,6.82,7.05,9.3546095,1252720000,34.05,64.5036,1.4463959,0.02242349,66.54705,-0.5970535,-0.008971901,106955063296,9.670087,1.9368575,15,0,America/New_York,EDT,-14400000,False,False,False,75.09,59.35,1.3 - Strong Buy,Rio Tinto Plc,Rio Tinto,RIO,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,31.829146,-6.429861603442718,False,1201703400000,2,,,,,-0.27000427,1729108109,117.02,117.14,116.81 - 117.14,116.81,723,117.29,117.04,117.15,400,423,us_market,finmb_433057,OTC Markets OTCPK,EssilorLuxottica Société anonyme,EUR,116.81,57833,96730,32.719994,0.38813752,-0.23020229,USD,84.3 - 120.37,-3.350006,-0.027830904,37.466312,1718668800.0,1722326402.0,1722326402.0,1722326402.0,1721925000.0,1721925000.0,False,3.95,42.708027,2.14,0.03367721,1.83,PRE,PNK,2.74,4.17,3.74,31.288769,908752000,85.664,116.4482,0.57180023,0.00491034,109.8354,7.184593,0.065412365,106997006336,28.06235,1.3660346,15,0,America/New_York,EDT,-14400000,False,False,False,120.37,84.3,2.0 - Buy,EssilorLuxottica,,ESLOY,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,37.596212,-89.4860161708247,False,1582554600000,2,,,,,0.009999275,1729108645,8.44,8.5,8.44 - 8.5,8.44,73168,8.43,8.44,8.46,400,400,us_market,finmb_22355012,OTC Markets OTCPK,Prosus N.V.,USD,8.5,614615,1118480,3.0499997,0.56586266,0.11861536,USD,5.39 - 9.2,-0.7600002,-0.08260872,51.891888,1702425600.0,1733137140.0,1733137140.0,1733137140.0,1719226740.0,1719226740.0,False,0.108,15.924528,0.02,0.012811388,0.19,PRE,PNK,0.53,3.39,2.91,2.9003434,12119199744,16.534,7.75728,0.6827197,0.08801019,6.905785,1.5342145,0.22216366,102856589312,2.4896753,0.51046324,15,0,America/New_York,EDT,-14400000,False,False,False,9.2,5.39,1.0 - Strong Buy,Prosus NV,,PROSY,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,37.596212,-77.0208073230255,False,1569504600000,2,,,,,0.0,1729022400,43.86,38.0,37.63 - 38.0,37.63,853,37.63,40.84,43.7,473,400,us_market,finmb_22355012,OTC Markets OTCPK,Prosus N.V.,USD,37.63,5512,2990,17.11,0.6396262,0.0,USD,26.75 - 44.032,-0.17200089,-0.00390627,53.089012,,1733137140.0,1733137140.0,1733137140.0,1719226740.0,1719226740.0,False,0.108,16.676805,0.11,0.0028700505,0.24,PRE,PNK,2.63,,,,2423849984,16.534,38.7513,5.1087,0.13183299,34.408646,9.451355,0.27467966,106310057984,,2.6527157,15,0,America/New_York,EDT,-14400000,False,False,False,44.032,26.75,,Prosus NV,Prosus,PROSF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,35.699564,-2.071233686687335,True,888589800000,2,0.37998962,0.16701372,1729161369.0,227.9,-1.90999,1729108802,227.52,231.05,226.835 - 231.05,226.835,1518093,229.43,0.0,0.0,9,9,us_market,finmb_24766,NYSE,American Tower Corporation,USD,228.26,2152555,1797560,70.270004,0.44686806,-0.832493,USD,157.25 - 243.56,-16.039993,-0.065856434,43.906414,1729814400.0,1730199600.0,1730199600.0,1730199600.0,1730205000.0,1730205000.0,False,6.56,43.090908,6.48,0.0285926,2.82,PRE,NYQ,5.28,6.62,6.97,32.642757,467081984,8.256,228.5788,-1.0587921,-0.004632066,204.0285,23.4915,0.11513833,106270498816,34.36858,27.558142,15,0,America/New_York,EDT,-14400000,False,False,False,243.56,157.25,2.0 - Buy,American Tower Corporation (REI,,AMT,American Tower Corporation (REIT),2024-10-16,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,,-0.005196652890817288,True,954253800000,2,-0.42000008,-1.4213201,1729162800.0,29.13,0.259998,1729108802,29.55,29.595,29.36 - 29.595,29.36,4627317,29.29,29.0,29.14,13,32,us_market,finmb_411168,NYSE,ICICI Bank Limited,INR,29.42,5549976,6394150,7.66,0.34993148,0.887669,USD,21.89 - 31.6,-2.0500011,-0.06487345,30.934286,1725580800.0,1729940340.0,1729940340.0,1729940340.0,1722081600.0,1722081600.0,False,0.0,19.440788,0.24,0.0,0.82,PRE,NYQ,1.52,1.64,1.47,20.10204,3523180032,387.523,29.2042,0.3457985,0.01184071,27.0951,2.4548988,0.09060305,104211611648,18.018291,0.07625353,15,0,America/New_York,EDT,-14400000,False,False,False,31.6,21.89,1.5 - Strong Buy,ICICI Bank Limited,ICICI Bank,IBN,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,14.502842,-2.2332913190553207,True,1299767400000,2,4.269989,1.0434203,1729162791.0,413.5,7.97,1729108802,409.23,416.72,403.24 - 416.72,403.24,1587476,401.26,0.0,495.89,10,10,us_market,finmb_261825,NYSE,"HCA Healthcare, Inc.",USD,405.0,1157225,1187060,193.27,0.89493424,1.98624,USD,215.96 - 416.72,-7.48999,-0.017973676,64.41712,1727654400.0,1729859400.0,1729859400.0,1729859400.0,1729864800.0,1729864800.0,False,2.52,18.83249,2.64,0.0062802173,0.66,PRE,NYQ,21.73,24.81,22.62,18.091513,258074000,-6.172,388.183,21.046997,0.054219265,335.6745,73.55551,0.21912749,105611624448,16.49456,-66.30428,15,0,America/New_York,EDT,-14400000,False,False,False,416.72,215.96,1.9 - Buy,"HCA Healthcare, Inc.",HCA Healthcare,HCA,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,127.116293,33.476300270353185,True,1432128600000,2,0.5299988,0.6475245,1729161580.0,82.38,-0.0800018,1729108802,81.85,82.27,80.3501 - 82.27,80.3501,4708356,81.93,81.9,82.32,11,11,us_market,finmb_84159238,NYSE,Shopify Inc.,USD,81.95,7670217,4939040,36.35,0.7989011,-0.0976466,USD,45.5 - 91.57,-9.720001,-0.10614832,58.074474,,1723028400.0,1730377800.0,1730723400.0,1723033800.0,1723033800.0,True,0.0,82.676765,,0.0,,PRE,NYQ,0.99,1.83,1.52,53.848682,1211120000,7.111,74.9656,6.8843994,0.09183411,71.96295,9.887047,0.13739079,105344221184,44.726772,11.510336,15,0,America/New_York,EDT,-14400000,False,False,False,91.57,45.5,2.4 - Buy,Shopify Inc.,Shopify,SHOP,,,
